x,b,c,y 
-21.14,-17.7,-6.23,367.948
38.1,20.0,-39.1,722.9
-12.02,26.43,-26.35,-344.03860000000003
-12.42,-38.87,-12.74,470.02539999999993
48.48,-29.16,-41.58,-1455.2567999999999
44.57,-1.51,-39.77,-107.07070000000002
5.72,7.17,13.22,54.2324
-13.05,2.23,23.77,-5.331500000000002
45.05,-43.56,-17.13,-1979.508
-8.78,-4.19,30.45,67.2382
43.68,-35.95,14.65,-1555.646
-9.2,-0.34,-1.79,1.338
43.6,42.35,-36.24,1810.22
28.17,-24.03,21.55,-655.3751000000001
31.1,2.31,-47.73,24.11100000000001
12.41,-35.84,3.24,-441.53440000000006
45.32,-49.31,34.84,-2199.8892
-41.1,38.57,7.73,-1577.497
20.62,26.17,-47.81,491.8154
37.29,-24.58,-17.5,-934.0881999999999
44.73,31.77,-46.33,1374.7421
-23.21,9.52,14.93,-206.0292
23.64,37.49,47.49,933.7536000000001
29.51,-1.01,-33.07,-62.8751
-31.05,-7.38,28.51,257.659
-20.88,-33.52,-12.26,687.6376
27.33,-8.99,39.89,-205.80669999999998
13.8,-29.61,9.86,-398.758
-49.96,23.82,-31.38,-1221.4272
13.76,-41.09,34.6,-530.7984
5.14,-15.43,24.6,-54.71019999999999
28.4,-34.01,-5.18,-971.0639999999999
18.02,33.1,29.78,626.242
48.93,-32.5,-49.72,-1639.945
26.72,-3.72,12.12,-87.27839999999999
-13.4,-6.78,-40.43,50.422000000000004
9.12,27.98,22.68,277.8576
-23.96,-27.92,25.23,694.1932
5.17,-33.4,37.21,-135.468
-48.26,-1.3,29.3,92.038
36.28,-4.45,48.68,-112.76599999999999
34.56,18.57,35.59,677.3692000000001
5.71,-1.67,-28.25,-37.7857
27.4,28.02,5.8,773.5479999999999
-31.76,11.13,-10.34,-363.8288
-14.49,43.86,-16.95,-652.4814
1.04,0.0,-35.63,-35.63
25.47,-4.77,-11.89,-133.38189999999997
-27.55,-2.56,12.43,82.958
-3.8,-6.27,-45.89,-22.064000000000004
-22.32,-22.33,-32.88,465.5256
21.6,-38.69,-14.12,-849.824
-8.58,1.65,26.42,12.263000000000002
-20.19,-49.4,48.78,1046.1660000000002
-2.57,17.72,20.65,-24.890399999999993
18.58,22.32,30.2,444.90559999999994
-13.78,-37.5,-23.62,493.13
10.63,23.19,-41.8,204.70970000000005
-1.54,-48.64,45.13,120.03560000000002
-16.32,4.44,40.2,-32.2608
-33.64,17.1,49.18,-526.0640000000001
16.63,13.23,-23.81,196.20489999999998
-26.78,-6.69,15.18,194.33820000000003
15.69,-12.89,17.71,-184.5341
35.17,5.08,-4.71,173.9536
-10.57,10.71,9.78,-103.42470000000002
-4.9,-47.59,44.95,278.141
15.77,6.74,-7.68,98.6098
14.08,-30.69,-19.91,-452.02520000000004
28.63,-37.39,41.48,-1028.9957
19.91,4.02,36.06,116.09819999999999
-14.8,-10.01,-3.69,144.458
30.32,48.78,17.31,1496.3196
49.9,21.1,18.38,1071.2700000000002
-40.76,-19.57,29.95,827.6232
36.97,13.62,-10.04,493.49139999999994
12.43,39.38,47.3,536.7934
-6.28,6.19,19.47,-19.403200000000005
-46.65,-23.88,27.33,1141.3319999999999
16.83,-6.26,29.23,-76.12579999999998
46.71,-31.83,-17.5,-1504.2793
-16.73,-34.67,-17.56,562.4691000000001
4.69,47.19,-8.94,212.3811
4.52,49.81,27.79,252.9312
4.1,8.46,9.1,43.786
5.72,37.57,30.74,245.6404
27.63,-20.06,-8.82,-563.0778
-34.22,-12.93,-23.54,418.92459999999994
-2.83,-25.53,33.1,105.34990000000002
-18.92,2.44,-30.51,-76.6748
4.76,49.1,-40.52,193.196
40.6,35.7,13.05,1462.47
-8.17,-32.07,-5.62,256.3919
-2.44,34.36,-9.76,-93.5984
-9.5,-23.83,-41.54,184.845
-22.89,-41.61,8.1,960.5529
10.82,-18.77,8.75,-194.3414
42.89,49.15,-48.18,2059.8635
-18.09,-21.45,30.32,418.35049999999995
-37.48,46.03,-7.95,-1733.1544
20.02,19.85,-32.43,364.96700000000004
10.52,-7.13,-13.51,-88.5176
9.52,-18.94,-45.5,-225.8088
49.89,26.82,-31.78,1306.2698
7.74,27.26,-26.57,184.42240000000004
-45.06,-46.85,22.12,2133.181
38.86,-32.32,32.49,-1223.4652
10.53,28.39,-27.68,271.26669999999996
12.77,-20.98,4.82,-263.0946
32.26,41.21,11.25,1340.6846
-13.7,28.63,-28.27,-420.5009999999999
49.18,13.31,4.63,659.2158000000001
-6.08,15.19,-37.54,-129.8952
-24.16,-31.16,9.46,762.2856
-3.79,47.64,14.96,-165.5956
-18.03,18.9,-16.0,-356.767
-46.68,19.79,6.61,-917.1872
-49.2,-4.52,41.11,263.49399999999997
40.46,-49.93,6.48,-2013.6878
30.99,35.9,-31.32,1081.221
-49.5,-35.45,36.56,1791.335
-17.35,-1.03,26.91,44.7805
-34.46,-21.38,-12.9,723.8548
13.62,-31.56,37.31,-392.5371999999999
22.16,44.39,43.87,1027.5524
21.78,-8.12,11.36,-165.49360000000001
45.02,-46.77,15.47,-2090.1154000000006
-30.95,-37.55,-4.83,1157.3425
-34.6,40.18,-12.01,-1402.238
-34.64,44.54,44.13,-1498.7356
21.03,-21.23,-42.19,-488.6569
-8.45,-21.92,20.86,206.084
-28.6,-11.89,-22.46,317.59400000000005
-14.05,28.13,-4.27,-399.49649999999997
-42.94,-2.44,24.21,128.9836
-18.41,-11.51,-12.89,199.0091
-28.72,-49.71,-25.29,1402.3812
-43.82,-2.58,48.73,161.7856
-41.33,-35.32,1.62,1461.3955999999998
-25.63,43.13,-0.49,-1105.9119
35.11,0.53,-44.83,-26.2217
-16.87,33.03,41.0,-516.2161000000001
-36.57,14.26,4.98,-516.5082
-11.67,0.51,29.89,23.9383
5.51,-2.31,23.52,10.7919
34.36,30.86,-42.6,1017.7496
26.4,39.02,-12.85,1017.2779999999999
-12.7,13.02,-36.82,-202.17399999999998
30.28,-39.98,3.7,-1206.8944
-36.7,14.13,-49.41,-567.981
37.56,12.72,-34.56,443.20320000000004
32.86,-6.98,-22.36,-251.7228
40.48,2.3,-7.39,85.71399999999998
-36.7,-10.33,46.22,425.331
-26.61,-32.08,-13.94,839.7087999999999
-4.52,-31.42,11.67,153.68839999999997
-0.39,4.94,7.77,5.843399999999999
-27.7,48.78,34.41,-1316.7959999999998
36.01,2.97,-5.25,101.6997
35.38,1.89,-20.54,46.3282
-10.56,7.78,-29.83,-111.9868
38.69,-21.19,-23.28,-843.1211
33.67,12.9,18.02,452.363
3.36,17.77,27.0,86.7072
38.75,-7.13,-39.49,-315.77750000000003
45.6,-31.65,-41.0,-1484.24
-37.42,15.03,-0.27,-562.6926
-38.65,-22.61,14.47,888.3465
-4.34,-26.06,37.2,150.3004
-2.87,-43.47,28.1,152.8589
25.88,2.76,45.46,116.8888
15.93,37.4,32.99,628.7719999999999
46.95,25.78,-1.33,1209.0410000000002
-43.9,13.72,-33.66,-635.968
11.33,-19.7,46.62,-176.581
-48.68,-30.31,-0.51,1474.9808
45.19,22.52,-41.93,975.7488
-37.93,-16.39,-27.0,594.6727
6.11,8.9,-45.26,9.119000000000007
17.32,-43.99,-23.11,-785.0168000000001
-20.26,-17.41,41.72,394.4466
29.4,-13.7,-7.74,-410.52
-29.64,-27.57,38.87,856.0448
-17.16,27.22,29.03,-438.0652
-14.19,11.93,-7.28,-176.5667
-13.81,5.88,33.08,-48.1228
18.27,5.85,-39.38,67.49949999999998
-47.52,-14.06,2.26,670.3912
20.87,43.24,30.69,933.1088000000001
13.28,-3.42,25.19,-20.2276
-18.67,13.76,38.55,-218.3492
7.28,49.05,7.85,364.934
-48.37,-42.15,-13.65,2025.1454999999996
-18.47,30.98,-42.71,-614.9106
-27.49,21.89,48.58,-553.1760999999999
-3.51,18.81,-22.4,-88.42309999999998
-18.99,9.44,37.09,-142.17559999999997
38.68,23.26,-6.24,893.4568
26.79,-9.33,19.26,-230.6907
-20.16,-19.29,-46.61,342.27639999999997
29.74,5.29,39.55,196.8746
-40.95,13.08,14.2,-521.426
28.48,-29.68,-38.57,-883.8564
-41.61,17.68,-48.57,-784.2348000000001
-15.17,-24.74,-0.61,374.69579999999996
27.45,-3.03,-47.53,-130.7035
-20.76,-44.42,3.7,925.8592000000001
-35.75,31.41,13.88,-1109.0275
4.62,31.13,32.63,176.45059999999998
42.13,-25.05,-39.55,-1094.9065
-36.37,-32.56,7.67,1191.8772000000001
41.3,8.7,-30.56,328.74999999999994
15.67,16.71,41.67,303.51570000000004
-45.8,49.54,-6.49,-2275.4219999999996
-7.85,23.45,42.15,-141.93249999999998
-21.82,9.87,24.27,-191.09339999999997
40.97,3.85,11.21,168.9445
-37.83,49.88,34.79,-1852.1704
16.96,-29.68,29.33,-474.04280000000006
19.43,-30.74,29.75,-567.5282
8.78,10.55,16.96,109.589
46.13,-47.93,-21.48,-2232.4909000000002
28.6,-30.5,-18.06,-890.36
42.57,-18.38,-45.47,-827.9066
-38.09,28.16,-6.15,-1078.7644000000003
-33.28,-29.39,-5.96,972.1392
-2.22,5.59,47.4,34.9902
-5.05,-24.57,-22.19,101.8885
22.93,-18.75,-26.73,-456.6675
-21.59,19.58,-46.25,-468.9822
-21.35,34.04,-11.95,-738.7040000000001
-38.69,11.71,-6.3,-459.35990000000004
-33.51,-42.12,-3.25,1408.1911999999998
14.67,12.46,-7.76,175.02820000000003
-28.51,-5.55,-18.18,140.0505
-11.95,-7.66,-33.68,57.85699999999999
44.18,43.22,21.88,1931.3396
14.03,-17.8,-41.56,-291.294
-12.81,-4.28,28.36,83.1868
32.5,29.8,48.13,1016.63
44.8,-40.63,15.5,-1804.724
-15.88,5.64,46.62,-42.9432
-12.66,-45.07,9.59,580.1762
-16.06,19.06,45.23,-260.87359999999995
9.77,48.65,-0.91,474.40049999999997
9.7,-24.18,-8.85,-243.396
4.98,-32.43,36.29,-125.21140000000003
-17.54,-29.46,-24.89,491.8384
27.91,-20.17,-15.54,-578.4847
-41.6,-1.61,-33.53,33.44600000000001
7.45,-31.69,-11.65,-247.74050000000003
-35.54,0.37,-22.25,-35.3998
4.56,-4.32,49.72,30.020799999999998
15.93,-12.11,32.56,-160.35229999999999
12.79,39.17,26.66,527.6442999999999
-19.89,-4.42,-28.2,59.71379999999999
-39.1,-40.22,-25.7,1546.902
38.31,-45.16,21.99,-1708.0896
49.91,2.79,-18.45,120.79889999999999
30.9,-44.97,-42.19,-1431.763
19.62,-41.64,-3.86,-820.8368
49.68,12.07,-3.22,596.4176
-37.17,-44.94,-18.19,1652.2297999999998
-4.5,37.95,-10.99,-181.76500000000001
8.28,22.27,29.61,214.00559999999996
-11.3,-47.57,-29.49,508.05100000000004
-39.98,-19.85,-32.87,760.733
40.1,35.2,38.21,1449.7300000000002
-7.28,9.7,42.12,-28.496000000000002
-22.79,16.87,-7.37,-391.8373
-23.19,-33.19,25.44,795.1161000000001
5.93,34.37,-24.71,179.10409999999996
40.79,-27.54,24.33,-1099.0266
20.99,45.96,-37.52,927.1804
-17.81,-38.81,-20.68,670.5261
38.05,2.7,5.89,108.625
-0.56,-32.62,-17.72,0.5472000000000001
-12.01,-13.93,-14.41,152.8893
31.89,6.07,-38.17,155.40230000000003
5.35,5.73,42.3,72.9555
41.72,-17.48,-10.11,-739.3756
-42.33,8.1,48.33,-294.543
42.58,26.42,39.3,1164.2636
37.79,17.73,28.35,698.3667
-44.66,-45.3,19.91,2043.0079999999998
48.99,-23.0,26.67,-1100.1
-45.89,-46.26,-5.37,2117.5014
-27.86,-8.16,-43.43,183.9076
-3.08,28.67,-40.72,-129.0236
12.37,38.9,43.22,524.4129999999999
-0.44,-26.93,28.14,39.9892
-40.11,21.63,6.22,-861.3593
-33.08,39.81,5.52,-1311.3948
49.44,23.47,32.75,1193.1067999999998
-29.38,-21.43,-4.09,625.5233999999999
-37.19,36.88,32.78,-1338.7872
33.18,26.07,-27.86,837.1426
42.18,24.69,-16.79,1024.6342000000002
2.34,22.11,-1.17,50.56739999999999
-37.46,-44.63,1.19,1673.0298000000003
-44.09,4.32,7.91,-182.55880000000002
7.77,20.53,-23.36,136.1581
-21.35,0.11,11.19,8.8415
13.42,48.41,-11.22,638.4422
-31.0,-0.75,-47.34,-24.090000000000003
47.02,-6.37,38.84,-260.67740000000003
-47.34,23.47,-27.83,-1138.8998
36.09,40.32,-7.95,1447.1988000000001
-40.28,13.38,-34.1,-573.0464000000001
44.29,40.27,-14.53,1769.0283000000002
0.69,-21.66,-23.93,-38.8754
-27.82,8.8,-3.06,-247.87600000000003
-3.42,28.26,-1.14,-97.78920000000001
29.29,13.73,42.25,444.4017
2.47,-2.01,16.57,11.6053
-22.97,-1.85,7.29,49.7845
36.83,39.48,34.36,1488.4083999999998
3.18,-29.3,-8.47,-101.644
-4.78,-47.01,27.61,252.31779999999998
-43.47,26.04,-16.16,-1148.1188
39.76,45.01,-45.09,1744.5076
-40.49,32.04,20.03,-1277.2696
42.34,-47.35,7.18,-1997.6190000000001
16.34,-12.9,23.79,-186.996
-49.35,3.0,23.33,-124.72000000000001
-2.08,2.89,-7.67,-13.6812
-28.49,-28.44,25.31,835.5655999999999
-43.26,-13.57,34.96,621.9982
33.25,34.03,31.98,1163.4775
-35.14,-17.45,-0.34,612.853
-6.65,-37.75,-21.86,229.1775
-32.65,10.73,-22.24,-372.5745
-48.9,-47.24,-9.19,2300.846
-10.98,21.82,-29.38,-268.96360000000004
43.9,3.49,-22.02,131.191
-24.06,-37.27,-26.03,870.6862000000001
-33.44,47.39,48.91,-1535.8115999999998
8.95,-11.92,12.1,-94.584
18.45,-20.14,-14.32,-385.90299999999996
5.7,-24.89,12.74,-129.133
26.61,21.19,-1.69,562.1759
-40.51,48.6,7.18,-1961.606
-31.63,8.18,-28.54,-287.2734
-8.49,-20.49,-9.48,164.4801
-19.65,9.53,-13.68,-200.94449999999998
-10.76,36.7,-16.34,-411.23199999999997
36.12,-0.49,-5.92,-23.6188
14.02,18.3,33.13,289.69599999999997
25.09,35.41,-26.11,862.3268999999999
-32.33,14.49,-36.92,-505.3817
18.4,20.09,-36.57,333.08599999999996
-10.0,7.57,36.7,-39.0
-8.13,-18.55,-25.45,125.36150000000002
-22.17,-35.1,-22.19,755.9770000000001
-7.74,26.79,7.92,-199.43460000000002
-19.82,-9.6,27.48,217.75199999999998
-28.99,-33.15,-42.28,918.7384999999999
42.63,-35.04,-33.6,-1527.3552
-23.88,-13.44,-18.93,302.01719999999995
-23.68,1.71,-45.67,-86.1628
5.96,13.58,-11.57,69.36680000000001
47.01,-19.08,43.3,-853.6507999999999
-42.94,47.71,15.5,-2033.1673999999998
-34.93,-23.2,30.09,840.466
-36.67,-4.62,41.29,210.7054
33.46,-25.48,-21.83,-874.3908000000001
-42.96,-7.47,45.51,366.4212
-39.24,-15.33,-29.27,572.2792000000001
-25.21,41.73,-9.84,-1061.8532999999998
43.49,23.44,2.5,1021.9056
-30.8,30.49,13.77,-925.322
6.7,2.64,25.24,42.928
-30.22,1.45,-19.17,-62.989
-15.87,-42.96,39.08,720.8552
6.17,5.35,1.26,34.269499999999994
45.49,29.75,34.24,1387.5675
12.35,-10.93,-9.82,-144.8055
32.1,3.33,-34.15,72.743
47.4,10.57,-26.23,474.78799999999995
2.03,19.02,34.96,73.5706
3.94,8.94,-31.21,4.013599999999997
30.38,30.68,30.55,962.6084
-30.6,-28.26,45.12,909.8760000000001
33.42,-34.05,-20.22,-1158.171
40.25,-46.96,-25.35,-1915.49
-31.43,22.28,2.32,-697.9404
1.84,-39.89,-11.31,-84.70760000000001
3.56,-24.61,-24.97,-112.5816
32.92,-2.83,-2.95,-96.1136
31.54,-3.09,-38.59,-136.0486
3.96,-39.52,-3.83,-160.32920000000001
-3.42,-26.68,11.04,102.28559999999999
44.75,-36.07,-25.38,-1639.5125
-44.91,-38.72,-25.86,1713.0552
11.32,-36.58,2.58,-411.5056
7.15,22.2,4.86,163.59
-29.18,-1.23,-39.26,-3.3686000000000007
34.63,-18.55,-13.56,-655.9465
-45.51,45.47,-47.11,-2116.4497
-12.28,-23.4,26.33,313.68199999999996
34.46,6.95,-5.63,233.86700000000002
-43.25,-37.14,-25.72,1580.585
37.32,2.73,18.83,120.7136
13.92,19.28,35.93,304.30760000000004
22.85,-23.27,-47.58,-579.2995000000001
-25.76,40.67,-9.47,-1057.1292
-46.39,3.65,-48.94,-218.2635
-42.12,5.17,-46.36,-264.12039999999996
-34.93,-29.65,4.44,1040.1145
33.65,42.89,13.74,1456.9885
-24.02,-9.37,-6.61,218.45739999999995
-4.14,-16.05,32.75,99.197
47.98,18.52,9.9,898.4895999999999
25.95,-35.64,30.18,-894.678
33.32,-13.99,22.66,-443.48679999999996
-4.98,8.09,-18.49,-58.7782
25.43,-27.77,-43.95,-750.1411
-4.33,-10.76,17.03,63.6208
26.05,-45.13,3.17,-1172.4665
5.04,-0.4,-1.99,-4.006
43.19,-7.41,-32.6,-352.6379
31.93,12.88,3.15,414.4084
30.86,36.75,-0.11,1133.9950000000001
18.7,-18.29,-49.41,-391.433
-25.78,-37.13,2.89,960.1014000000001
14.08,12.63,-49.76,128.07040000000003
9.53,0.96,-25.08,-15.931199999999999
-32.13,40.1,-43.31,-1331.7230000000002
-42.89,3.1,28.62,-104.339
-49.6,-42.96,1.34,2132.1560000000004
-22.84,4.37,-23.78,-123.5908
-2.8,15.64,26.73,-17.062
38.92,-41.81,3.82,-1623.4252000000001
42.58,-12.84,-38.39,-585.1171999999999
-19.05,28.88,-40.6,-590.764
-8.71,35.53,42.22,-267.2463
-31.31,39.1,-3.35,-1227.571
-9.19,43.06,45.12,-350.6014
46.43,-11.44,48.17,-482.9891999999999
13.71,-14.75,-15.43,-217.65250000000003
32.72,-6.74,-43.83,-264.3628
46.86,-20.58,-30.34,-994.7188
41.46,19.11,-42.86,749.4406
-6.42,-3.74,-33.43,-9.4192
-15.31,9.2,16.95,-123.902
-43.23,41.75,-32.59,-1837.4424999999999
25.46,-30.54,-10.68,-788.2284
-45.51,-30.25,-40.08,1336.5975
-48.5,21.95,41.91,-1022.6650000000001
-31.1,-17.78,2.03,554.988
13.09,41.91,-16.92,531.6819
-49.1,35.5,12.2,-1730.85
43.17,-19.05,28.46,-793.9285
17.87,43.71,28.0,809.0977
-6.47,10.04,-9.35,-74.30879999999999
9.82,-31.59,-27.07,-337.2838
-25.89,-49.93,25.33,1318.0176999999999
4.19,5.43,-22.85,-0.09830000000000183
-48.74,-9.66,4.75,475.57840000000004
24.79,-24.41,43.7,-561.4238999999999
-48.83,34.92,22.36,-1682.7836000000002
14.41,-17.04,26.58,-218.96639999999996
25.17,43.06,-43.5,1040.3202
35.34,2.11,27.6,102.16740000000001
-20.45,7.17,-22.66,-169.2865
-48.97,16.51,-9.23,-817.7247000000001
-1.51,-48.93,11.5,85.3843
25.05,15.26,-24.04,358.223
13.78,-26.93,20.33,-350.7654
-4.39,-9.62,-42.94,-0.708200000000005
-48.9,-37.54,6.43,1842.136
-18.13,-29.05,23.61,550.2865
27.03,-4.27,8.07,-107.34809999999999
-37.75,-21.78,22.28,844.475
18.2,28.02,-49.5,460.464
43.43,-46.02,36.29,-1962.3586000000003
-27.1,-32.59,12.81,895.9990000000001
-16.95,44.65,44.87,-711.9475
20.85,24.91,27.45,546.8235000000001
-19.32,47.56,-8.5,-927.3592000000001
27.1,24.46,-29.21,633.6560000000001
-36.59,-5.4,35.96,233.54600000000005
44.15,-0.09,39.49,35.5165
9.84,0.25,39.95,42.410000000000004
-7.42,-46.6,-3.42,342.352
10.71,-37.86,3.51,-401.97060000000005
44.47,42.38,44.93,1929.5686
10.68,-7.1,43.61,-32.21799999999999
-8.15,14.15,3.79,-111.5325
-47.07,46.56,-40.02,-2231.5992
44.63,-37.34,11.89,-1654.5942000000002
-44.73,27.85,-16.85,-1262.5804999999998
27.82,-8.82,-46.43,-291.8024
37.83,-25.99,38.88,-944.3216999999999
-18.91,-13.26,35.29,286.0366
2.53,-39.5,-43.85,-143.785
36.39,-28.73,20.31,-1025.1747
21.2,36.89,-47.52,734.548
-23.5,20.12,-24.02,-496.84000000000003
-30.3,34.24,-7.49,-1044.962
-15.09,9.95,9.57,-140.5755
37.15,-42.89,35.16,-1558.2034999999998
-21.82,-5.76,26.68,152.3632
24.45,-47.58,22.76,-1140.571
31.82,41.1,-18.46,1289.342
43.27,22.98,18.34,1012.6846000000002
-22.28,-7.4,40.61,205.48200000000003
-29.17,36.8,-32.06,-1105.5159999999998
-39.92,12.41,35.62,-459.78720000000004
-0.89,-4.47,20.14,24.1183
41.88,49.0,18.57,2070.6900000000005
-45.73,-22.39,-15.18,1008.7147
43.05,1.71,-33.44,40.1755
21.08,-14.82,-29.99,-342.3956
-25.84,-42.85,31.88,1139.1240000000003
5.48,40.45,12.34,234.00600000000003
-26.47,-6.5,-49.16,122.89500000000001
-12.71,-47.86,-10.67,597.6306000000001
-35.83,25.3,-46.88,-953.379
40.01,38.55,-40.4,1501.9854999999998
0.71,8.95,-5.74,0.6144999999999987
-5.43,-43.48,-8.16,227.93639999999996
-38.55,-5.53,-18.01,195.1715
7.35,36.73,5.64,275.60549999999995
-1.2,46.8,43.53,-12.629999999999995
27.51,23.08,-35.62,599.3108
-13.65,16.03,10.29,-208.51950000000002
-48.11,-0.29,25.51,39.4619
-24.62,-32.06,8.62,797.9372000000001
-30.62,44.57,-27.17,-1391.9034000000001
-46.15,-32.71,43.65,1553.2165
4.86,-14.54,15.53,-55.1344
46.94,28.95,-21.22,1337.693
-20.94,8.3,-39.17,-212.97200000000004
-31.72,3.73,-36.16,-154.4756
-49.22,10.86,4.07,-530.4591999999999
-15.68,-7.78,-15.84,106.1504
-13.62,21.47,-27.82,-320.24139999999994
-3.95,3.93,-33.83,-49.3535
48.68,19.11,-29.66,900.6148
18.09,36.61,-22.37,639.9049
-13.43,-28.44,8.38,390.3292
47.42,14.68,-44.44,651.6856
5.79,5.41,-6.97,24.353900000000003
-36.23,-3.73,18.16,153.29789999999997
37.63,29.1,1.52,1096.553
43.47,34.48,-23.85,1474.9956
-45.46,-43.8,6.44,1997.588
9.42,31.62,22.25,320.1104
-29.91,12.78,33.84,-348.4098
49.91,0.33,-15.66,0.810299999999998
-22.18,-47.94,41.26,1104.5692
39.03,-17.75,-15.1,-707.8825
13.25,36.98,38.19,528.175
30.85,-30.09,8.22,-920.0565
40.51,24.26,-1.09,981.6826
37.65,-10.58,-9.0,-407.337
-28.68,40.85,-33.3,-1204.878
20.81,-12.51,13.7,-246.6331
47.85,10.43,-45.39,453.6855
-35.63,-38.43,-15.33,1353.9309
-16.03,-2.95,-3.5,43.788500000000006
18.06,17.26,-38.48,273.2356
1.94,33.34,-25.4,39.27960000000001
16.01,15.15,27.04,269.59150000000005
-2.27,41.36,4.62,-89.26719999999999
47.89,-30.82,46.69,-1429.2798
-28.66,6.16,-15.31,-191.8556
-0.79,-9.15,32.83,40.058499999999995
34.85,40.78,24.25,1445.433
3.37,-37.37,31.27,-94.6669
-19.56,28.07,-28.8,-577.8491999999999
31.42,-19.54,44.58,-569.3668
-23.8,-9.77,-8.57,223.95600000000002
11.88,-2.17,2.91,-22.869600000000002
-36.8,4.2,-10.79,-165.35
13.16,-11.22,-37.54,-185.1952
-19.55,12.21,-18.24,-256.94550000000004
-6.32,31.06,-35.94,-232.2392
10.39,42.74,8.17,452.2386000000001
-13.59,-1.6,27.04,48.784
5.42,-40.69,35.31,-185.22979999999998
-0.26,32.3,12.8,4.402000000000001
-9.09,-34.98,47.27,365.23819999999995
-14.52,-2.99,-15.49,27.924799999999998
43.49,-14.98,46.33,-605.1502
25.44,20.76,22.13,550.2644
-5.89,0.92,47.84,42.421200000000006
31.47,-7.74,-42.7,-286.2778
-34.2,12.31,-33.1,-454.1020000000001
28.72,22.94,2.56,661.3968
11.95,-45.03,25.04,-513.0685
-33.45,-10.42,23.95,372.499
28.56,-42.44,-34.79,-1246.8763999999999
-37.86,9.85,6.35,-366.57099999999997
46.24,38.49,-4.84,1774.9376000000002
40.18,9.5,1.7,383.40999999999997
8.26,36.76,-37.48,266.15759999999995
37.69,-4.65,27.49,-147.7685
-31.24,-26.36,1.15,824.6363999999999
-40.25,28.32,39.61,-1100.2700000000002
-42.71,-2.65,47.28,160.4615
-10.44,29.52,39.63,-268.55879999999996
-26.76,43.54,-44.83,-1209.9604
-35.01,30.69,-37.21,-1111.6669
-18.71,-26.43,-35.13,459.37530000000004
27.71,-35.64,46.95,-940.6344
-31.17,39.96,35.66,-1209.8932
16.5,-30.74,46.87,-460.34
32.28,-1.41,24.47,-21.044800000000002
4.27,-21.28,-36.53,-127.3956
-27.62,10.8,-19.84,-318.136
26.24,14.74,-44.18,342.5976
49.9,36.16,-25.41,1778.9739999999997
46.1,16.26,-28.59,720.9960000000001
-36.18,-26.1,36.51,980.808
24.33,8.68,-29.83,181.3544
6.55,19.44,21.58,148.912
-23.76,-13.18,17.55,330.70680000000004
-49.1,-20.29,45.8,1042.039
-6.3,-4.92,-10.12,20.875999999999998
9.41,-22.1,-30.34,-238.30100000000002
3.96,31.32,27.47,151.4972
3.38,-22.22,-4.57,-79.6736
-17.22,1.32,42.91,20.179599999999997
8.51,-8.57,-26.74,-99.6707
38.42,13.78,23.45,552.8776
20.1,42.59,18.51,874.5690000000001
31.48,33.2,-23.32,1021.8160000000001
-34.99,37.2,8.74,-1292.8880000000001
16.63,-7.61,39.7,-86.8543
18.15,-30.07,-24.77,-570.5405
0.63,26.67,27.8,44.60210000000001
19.14,-49.32,-19.7,-963.6848000000001
22.6,35.34,17.89,816.5740000000001
4.45,-7.64,-17.66,-51.658
